LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	StdValueStr	
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Polyalthia rumphii	331526	Huberantha rumphii	2914008	26061527			846	Family	Family	Annonaceae											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Polyalthia rumphii	331526	Huberantha rumphii	2914008	26061528	4	Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density	4	Wood density; stem specific density; wood specific gravity (SSD)	Wood density (g/cm^3), oven dry mass/fresh volume	0.66	g/cm3	Single				0.66	g/cm3		3359124	0.640895	Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Polyalthia rumphii	331526	Huberantha rumphii	2914008	26061529			449	Location Region	Region	South-East Asia (tropical)											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Polyalthia rumphii	331526	Huberantha rumphii	2914008	26061530			113	Reference / source	Ref	Oey Djoen Seng. 1951. in Soewarsono, P.H. 1990. Specific gravity of Indonesian Woods and Its Si ...											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Putranjiva roxburghii	45123	Putranjiva roxburghii	2914013	26061551			469	Identifier within contributed dataset (ID)	Number	13214											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Putranjiva roxburghii	45123	Putranjiva roxburghii	2914013	26061552			846	Family	Family	Putranjavaceae											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Putranjiva roxburghii	45123	Putranjiva roxburghii	2914013	26061553	4	Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density	4	Wood density; stem specific density; wood specific gravity (SSD)	Wood density (g/cm^3), oven dry mass/fresh volume	0.66	g/cm3	Single				0.66	g/cm3		3360800	0.371617	Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Putranjiva roxburghii	45123	Putranjiva roxburghii	2914013	26061554			449	Location Region	Region	South-East Asia (tropical)											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Putranjiva roxburghii	45123	Putranjiva roxburghii	2914013	26061555			113	Reference / source	Ref	Oey Djoen Seng. 1951. in Soewarsono, P.H. 1990. Specific gravity of Indonesian Woods and Its Si ...											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Shorea superba	50042	Shorea superba	2914024	26061606			469	Identifier within contributed dataset (ID)	Number	14313											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Shorea superba	50042	Shorea superba	2914024	26061607			846	Family	Family	Dipterocarpaceae											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Shorea superba	50042	Shorea superba	2914024	26061608	4	Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density	4	Wood density; stem specific density; wood specific gravity (SSD)	Wood density (g/cm^3), oven dry mass/fresh volume	0.66	g/cm3	Single				0.66	g/cm3		3363262	0.774823	Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Shorea superba	50042	Shorea superba	2914024	26061609			449	Location Region	Region	South-East Asia (tropical)											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Shorea superba	50042	Shorea superba	2914024	26061610			113	Reference / source	Ref	Hong, L.T., Lemmens, R.H.M.J., Prawirohatmodjo, S., Soerianegara, I., Sosef, M.S.M. and Wong, W ...											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Terminalia manii	53686	Terminalia citrina	2914030	26061636			469	Identifier within contributed dataset (ID)	Number	15399											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Terminalia manii	53686	Terminalia citrina	2914030	26061637			846	Family	Family	Combretaceae											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Terminalia manii	53686	Terminalia citrina	2914030	26061638	4	Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density	4	Wood density; stem specific density; wood specific gravity (SSD)	Wood density (g/cm^3), oven dry mass/fresh volume	0.66	g/cm3	Single				0.66	g/cm3		3365914	0.371617	Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Terminalia manii	53686	Terminalia citrina	2914030	26061639			449	Location Region	Region	India											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Terminalia manii	53686	Terminalia citrina	2914030	26061640			113	Reference / source	Ref	Limaye, V.D. and Sen, B.R. 1953. Weights and specific gravities of Indian woods. Indian Forest  ...											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Parinari excelsa	40317	Parinari excelsa	2914172	26062346			469	Identifier within contributed dataset (ID)	Number	11636											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Parinari excelsa	40317	Parinari excelsa	2914172	26062347			846	Family	Family	Chrysobalanaceae											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Parinari excelsa	40317	Parinari excelsa	2914172	26062348	4	Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density	4	Wood density; stem specific density; wood specific gravity (SSD)	Wood density (g/cm^3), oven dry mass/fresh volume	0.664651494	g/cm3	Single				0.664651494	g/cm3		3357318	0.380323	Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Parinari excelsa	40317	Parinari excelsa	2914172	26062349			449	Location Region	Region	Africa (tropical)											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Parinari excelsa	40317	Parinari excelsa	2914172	26062350			113	Reference / source	Ref	Sallenave, P. 1955. Propriétés Physiques et Mécaniques des Bois. CTFT, Nogent sur Marne, France ...											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Aglaia silvestris	1781	Aglaia silvestris	2914231	26062641			469	Identifier within contributed dataset (ID)	Number	515											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Aglaia silvestris	1781	Aglaia silvestris	2914231	26062642			846	Family	Family	Meliaceae											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Aglaia silvestris	1781	Aglaia silvestris	2914231	26062643	4	Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density	4	Wood density; stem specific density; wood specific gravity (SSD)	Wood density (g/cm^3), oven dry mass/fresh volume	0.67	g/cm3	Single				0.67	g/cm3		3333010	0.58807	Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Aglaia silvestris	1781	Aglaia silvestris	2914231	26062644			449	Location Region	Region	South-East Asia (tropical)											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Aglaia silvestris	1781	Aglaia silvestris	2914231	26062645			113	Reference / source	Ref	Suzuki, E. 1999. Diversity in speci?c gravity and water content of wood among Bornean tropical  ...											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Anisophyllea beccariana	3831	Anisophyllea beccariana	2914235	26062661			469	Identifier within contributed dataset (ID)	Number	1100											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Anisophyllea beccariana	3831	Anisophyllea beccariana	2914235	26062662			846	Family	Family	Anisophylleaceae											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Anisophyllea beccariana	3831	Anisophyllea beccariana	2914235	26062663	4	Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density	4	Wood density; stem specific density; wood specific gravity (SSD)	Wood density (g/cm^3), oven dry mass/fresh volume	0.67	g/cm3	Single				0.67	g/cm3		3334320	0.390258	Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Anisophyllea beccariana	3831	Anisophyllea beccariana	2914235	26062664			449	Location Region	Region	South-East Asia (tropical)											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Anisophyllea beccariana	3831	Anisophyllea beccariana	2914235	26062665			113	Reference / source	Ref	Suzuki, E. 1999. Diversity in speci?c gravity and water content of wood among Bornean tropical  ...											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Croton argyratus	15514	Croton argyratus	2914271	26062841			469	Identifier within contributed dataset (ID)	Number	4279											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Croton argyratus	15514	Croton argyratus	2914271	26062842			846	Family	Family	Euphorbiaceae											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Croton argyratus	15514	Croton argyratus	2914271	26062843	4	Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density	4	Wood density; stem specific density; wood specific gravity (SSD)	Wood density (g/cm^3), oven dry mass/fresh volume	0.67	g/cm3	Single				0.67	g/cm3		3341356	0.962374	Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Croton argyratus	15514	Croton argyratus	2914271	26062844			449	Location Region	Region	South-East Asia (tropical)											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
Lopez-Gonzalez		413	Zanne et al. Global wood density database. 	Croton argyratus	15514	Croton argyratus	2914271	26062845			113	Reference / source	Ref	Soerjanegara and Lemmens, R.H.M.J. (Editors), 1994. PROSEA 5(1): Timber trees: Major commercial ...											Zanne, A. E., G. Lopez-Gonzalez, D. A. Coomes, J. Ilic, S. Jansen, S. L. Lewis, R. B. Miller, N. G. Swenson, M. C. Wiemann, and J. Chave. 2009 Global wood density database. Dryad:Identifier: http://hdl.handle.net/10255/dryad.10235.			
